tower_id,operator,technology,has_3g,has_4g,has_5g,power_class,station_type,is_indoor,E_LV95,N_LV95,lat_wgs84,lon_wgs84,source
TOWER_0149,Swisscom GPCT,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2499489,1119673,46.220995,6.135957,BAKOM/geo.admin.ch (22.02.26)
TOWER_0150,Swisscom GPOF,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2498705,1116349,46.19098,6.126518,BAKOM/geo.admin.ch (22.02.26)
TOWER_0151,Salt VD_7542A,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2539121,1152957,46.52514,6.645202,BAKOM/geo.admin.ch (22.02.26)
TOWER_0152,Sunrise GC274-1,"Technology 4G,5G",False,True,True,low,Indoor ≤ 6 Werp,True,2500555,1122716,46.248523,6.149122,BAKOM/geo.admin.ch (22.02.26)
TOWER_0153,Sunrise VD432-4,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2566805,1122439,46.252561,7.008178,BAKOM/geo.admin.ch (22.02.26)
TOWER_0154,Swisscom LCON,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2491925,1113037,46.160138,6.039477,BAKOM/geo.admin.ch (22.02.26)
TOWER_0155,Sunrise GE026-4,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2499905,1118370,46.209337,6.141627,BAKOM/geo.admin.ch (22.02.26)
TOWER_0156,Swisscom LACC,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2538181,1153204,46.527276,6.632919,BAKOM/geo.admin.ch (22.02.26)
TOWER_0157,Swisscom LHCM,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2538990,1153178,46.527116,6.643466,BAKOM/geo.admin.ch (22.02.26)
TOWER_0158,SBB GRV-PUI-00905,Technology 2G,False,False,False,low,Outdoor > 6 Werp,False,2545759,1149935,46.498527,6.732065,BAKOM/geo.admin.ch (22.02.26)
TOWER_0159,Swisscom NYOG,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2506104,1137975,46.386568,6.217987,BAKOM/geo.admin.ch (22.02.26)
TOWER_0160,Swisscom LECC,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2532955,1152785,46.523004,6.564872,BAKOM/geo.admin.ch (22.02.26)
TOWER_0161,Salt VD_3057A,"Technology 3G,4G",True,True,False,low,Outdoor > 6 Werp,False,2519362,1149522,46.492155,6.38831,BAKOM/geo.admin.ch (22.02.26)
TOWER_0162,Sunrise VO201-1,Technology 4G,False,True,False,low,Indoor ≤ 6 Werp,True,2535953,1153160,46.526671,6.603888,BAKOM/geo.admin.ch (22.02.26)
TOWER_0163,Salt GE_3030A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2495577,1120445,46.227343,6.085093,BAKOM/geo.admin.ch (22.02.26)
TOWER_0164,Swisscom SACH,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2490783,1119604,46.219018,6.023162,BAKOM/geo.admin.ch (22.02.26)
TOWER_0165,Salt VD_3827A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2534174,1154494,46.538498,6.580514,BAKOM/geo.admin.ch (22.02.26)
TOWER_0166,Swisscom LABX,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2538142,1154158,46.535854,6.632283,BAKOM/geo.admin.ch (22.02.26)
TOWER_0167,Sunrise VS516-1,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2566932,1118372,46.215983,7.010113,BAKOM/geo.admin.ch (22.02.26)
TOWER_0168,Swisscom GPGP,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2502392,1118705,46.212716,6.173777,BAKOM/geo.admin.ch (22.02.26)
TOWER_0169,Swisscom LAVS,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2535186,1152356,46.519365,6.594005,BAKOM/geo.admin.ch (22.02.26)
TOWER_0170,Swisscom MOOZ,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2526722,1151535,46.511107,6.483846,BAKOM/geo.admin.ch (22.02.26)
TOWER_0171,Salt VD_6033B,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2539184,1153633,46.531227,6.645934,BAKOM/geo.admin.ch (22.02.26)
TOWER_0172,Salt VD_5022A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2554434,1146145,46.465081,6.845438,BAKOM/geo.admin.ch (22.02.26)
TOWER_0173,Swisscom GDBB,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2511054,1140556,46.410457,6.281833,BAKOM/geo.admin.ch (22.02.26)
TOWER_0174,Swisscom PMMI,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2529310,1152285,46.518132,6.517449,BAKOM/geo.admin.ch (22.02.26)
TOWER_0175,Swisscom GELC,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2500880,1117550,46.202106,6.154432,BAKOM/geo.admin.ch (22.02.26)
TOWER_0176,SBB PU-LTY-00379,Technology 2G,False,False,False,low,Outdoor ≤ 6 Werp,False,2541382,1150912,46.506947,6.674927,BAKOM/geo.admin.ch (22.02.26)
TOWER_0177,Salt GE_2250A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2498860,1117389,46.200358,6.128301,BAKOM/geo.admin.ch (22.02.26)
TOWER_0178,Salt GE_3100A,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2499926,1118093,46.206849,6.141958,BAKOM/geo.admin.ch (22.02.26)
TOWER_0179,Swisscom LAOH,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2537826,1151437,46.511349,6.62853,BAKOM/geo.admin.ch (22.02.26)
TOWER_0180,Sunrise VD031-1,"Technology 4G,5G",False,True,True,low,Outdoor ≤ 6 Werp,False,2537620,1150950,46.506949,6.625912,BAKOM/geo.admin.ch (22.02.26)
TOWER_0181,Swisscom VILG,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2560644,1138920,46.400483,6.926894,BAKOM/geo.admin.ch (22.02.26)
TOWER_0182,Swisscom DUIL,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2507336,1141059,46.414478,6.233385,BAKOM/geo.admin.ch (22.02.26)
TOWER_0183,Salt GE_4118A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2502884,1116480,46.192774,6.180614,BAKOM/geo.admin.ch (22.02.26)
TOWER_0184,Salt VS_1368A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2562273,1123401,46.260976,6.949333,BAKOM/geo.admin.ch (22.02.26)
TOWER_0185,Swisscom LARM,"Technology 4G,5G",False,True,True,low,Outdoor > 6 Werp,False,2539361,1151217,46.509511,6.648558,BAKOM/geo.admin.ch (22.02.26)
TOWER_0186,Sunrise GE145-6,"Technology 4G,5G",False,True,True,low,Outdoor > 6 Werp,False,2500134,1117850,46.204694,6.144704,BAKOM/geo.admin.ch (22.02.26)
TOWER_0187,Salt GE_0093C,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2500787,1122322,46.245014,6.152214,BAKOM/geo.admin.ch (22.02.26)
TOWER_0188,Swisscom GTPA,"Technology 3G,4G,5G",True,True,True,low,Tunnel,False,2498495,1114350,46.172969,6.124232,BAKOM/geo.admin.ch (22.02.26)
TOWER_0189,Swisscom LNIG,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2533660,1152580,46.52123,6.574089,BAKOM/geo.admin.ch (22.02.26)
TOWER_0190,SBB LTSE-LTS-01086,Technology 2G,False,False,False,low,Outdoor ≤ 6 Werp,False,2530086,1152708,46.522018,6.527497,BAKOM/geo.admin.ch (22.02.26)
TOWER_0191,Swisscom BLO1,"Technology 3G,4G,5G",True,True,True,low,Indoor ≤ 6 Werp,True,2500545,1122693,46.248315,6.148998,BAKOM/geo.admin.ch (22.02.26)
TOWER_0192,Salt GE_7821A,Technology 4G,False,True,False,low,Indoor ≤ 6 Werp,True,2499828,1116664,46.193982,6.140995,BAKOM/geo.admin.ch (22.02.26)
TOWER_0193,Salt VD_3907A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2534247,1153141,46.526334,6.581658,BAKOM/geo.admin.ch (22.02.26)
TOWER_0194,Salt GE_4655E,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2494742,1119907,46.222374,6.074393,BAKOM/geo.admin.ch (22.02.26)
TOWER_0195,Swisscom VEVV,"Technology 4G,5G",False,True,True,low,Outdoor > 6 Werp,False,2554383,1145520,46.459456,6.844836,BAKOM/geo.admin.ch (22.02.26)
TOWER_0196,Salt GE_8033A,"Technology 3G,4G",True,True,False,low,Outdoor ≤ 6 Werp,False,2500053,1117447,46.201058,6.143741,BAKOM/geo.admin.ch (22.02.26)
TOWER_0197,Swisscom TJMJ,"Technology 3G,4G",True,True,False,low,Tunnel,False,2564262,1144930,46.454748,6.973474,BAKOM/geo.admin.ch (22.02.26)
TOWER_0198,Swisscom RECE,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2533941,1153776,46.532016,6.577579,BAKOM/geo.admin.ch (22.02.26)
TOWER_0199,Sunrise VD420-1,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2568940,1131050,46.330124,7.03529,BAKOM/geo.admin.ch (22.02.26)
TOWER_0200,SBB PER-ROL-02646,Technology 2G,False,False,False,low,Outdoor > 6 Werp,False,2515494,1146428,46.463848,6.3385,BAKOM/geo.admin.ch (22.02.26)
TOWER_0201,Salt GE_7698A,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2500673,1117530,46.201896,6.151755,BAKOM/geo.admin.ch (22.02.26)
TOWER_0202,Swisscom EHCD,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2540296,1154879,46.542535,6.660266,BAKOM/geo.admin.ch (22.02.26)
TOWER_0203,Swisscom PULL,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2540116,1151498,46.512106,6.658358,BAKOM/geo.admin.ch (22.02.26)
TOWER_0204,Swisscom LDUF,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2537036,1152313,46.519155,6.618118,BAKOM/geo.admin.ch (22.02.26)
TOWER_0205,Salt VD_4579A,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2551897,1153284,46.529122,6.811669,BAKOM/geo.admin.ch (22.02.26)
TOWER_0206,Salt GE_0029E,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2498849,1119035,46.215161,6.127802,BAKOM/geo.admin.ch (22.02.26)
TOWER_0207,Salt VD_8024A,Technology 5G,False,False,True,low,Outdoor ≤ 6 Werp,False,2537909,1151862,46.515179,6.629554,BAKOM/geo.admin.ch (22.02.26)
TOWER_0208,Swisscom MHLT,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2494169,1120593,46.228454,6.066812,BAKOM/geo.admin.ch (22.02.26)
TOWER_0209,Sunrise VD302-4,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2541600,1153800,46.532944,6.677402,BAKOM/geo.admin.ch (22.02.26)
TOWER_0210,Sunrise VD147-1,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2536025,1153049,46.525679,6.604842,BAKOM/geo.admin.ch (22.02.26)
TOWER_0211,Salt VD_8002A,"Technology 3G,4G",True,True,False,low,Outdoor ≤ 6 Werp,False,2537933,1152740,46.523079,6.629749,BAKOM/geo.admin.ch (22.02.26)
TOWER_0212,Salt VD_2005A,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2535529,1153600,46.530588,6.598301,BAKOM/geo.admin.ch (22.02.26)
TOWER_0213,Salt GE_1013A,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2504832,1115690,46.185947,6.206004,BAKOM/geo.admin.ch (22.02.26)
TOWER_0214,Swisscom LSRS,"Technology 4G,5G",False,True,True,low,Indoor ≤ 6 Werp,True,2538087,1152348,46.519567,6.631808,BAKOM/geo.admin.ch (22.02.26)
TOWER_0215,Swisscom NYSY,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2507055,1137969,46.386646,6.230349,BAKOM/geo.admin.ch (22.02.26)
TOWER_0216,Salt VD_3913B,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2526891,1151004,46.506349,6.486132,BAKOM/geo.admin.ch (22.02.26)
TOWER_0217,Salt GE_8023B,Technology 4G,False,True,False,low,Outdoor ≤ 6 Werp,False,2500332,1118299,46.208762,6.147174,BAKOM/geo.admin.ch (22.02.26)
TOWER_0218,Swisscom PIOZ,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2539800,1152133,46.51779,6.654158,BAKOM/geo.admin.ch (22.02.26)
TOWER_0219,Swisscom LUIT,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2542993,1151411,46.511575,6.695853,BAKOM/geo.admin.ch (22.02.26)
TOWER_0220,Salt GE_0062E,"Technology 3G,4G,5G",True,True,True,high,Outdoor > 6 Werp,False,2490374,1116528,46.191286,6.018584,BAKOM/geo.admin.ch (22.02.26)
TOWER_0221,Salt GE_0073B,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2491925,1113037,46.160138,6.039477,BAKOM/geo.admin.ch (22.02.26)
TOWER_0222,Salt GE_2236A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2498876,1112856,46.159589,6.129487,BAKOM/geo.admin.ch (22.02.26)
TOWER_0223,Swisscom LAAF,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2537033,1153328,46.528284,6.61794,BAKOM/geo.admin.ch (22.02.26)
TOWER_0224,Swisscom VEEV,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2554980,1145255,46.457112,6.852632,BAKOM/geo.admin.ch (22.02.26)
TOWER_0225,Swisscom MCCH,Technology 4G,False,True,False,low,Indoor ≤ 6 Werp,True,2527779,1151468,46.510619,6.497628,BAKOM/geo.admin.ch (22.02.26)
TOWER_0226,Swisscom CFON,Technology 4G,False,True,False,low,Outdoor ≤ 6 Werp,False,2500195,1115685,46.185231,6.145957,BAKOM/geo.admin.ch (22.02.26)
TOWER_0227,Swisscom LHCC,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2538714,1152917,46.524743,6.639903,BAKOM/geo.admin.ch (22.02.26)
TOWER_0228,Swisscom GASI,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2499690,1117780,46.203999,6.138968,BAKOM/geo.admin.ch (22.02.26)
TOWER_0229,Salt GE_2223A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2495067,1121793,46.239388,6.078181,BAKOM/geo.admin.ch (22.02.26)
TOWER_0230,Salt VD_6007A,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2537765,1151234,46.509517,6.627763,BAKOM/geo.admin.ch (22.02.26)
TOWER_0231,Swisscom ONLA,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2497825,1114412,46.173426,6.115544,BAKOM/geo.admin.ch (22.02.26)
TOWER_0232,Swisscom DENE,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2523981,1152408,46.518654,6.447992,BAKOM/geo.admin.ch (22.02.26)
TOWER_0233,Swisscom LTRB,"Technology 3G,4G",True,True,False,low,Tunnel,False,2537852,1154130,46.535575,6.628506,BAKOM/geo.admin.ch (22.02.26)
TOWER_0234,Sunrise VD033-3,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2539982,1152719,46.523077,6.656454,BAKOM/geo.admin.ch (22.02.26)
TOWER_0235,Sunrise VO138-1,"Technology 4G,5G",False,True,True,low,Outdoor > 6 Werp,False,2541942,1150693,46.505026,6.68225,BAKOM/geo.admin.ch (22.02.26)
TOWER_0236,Swisscom GCHI,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2500282,1120528,46.228803,6.14605,BAKOM/geo.admin.ch (22.02.26)
TOWER_0237,Salt VD_5014A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2539625,1153189,46.527273,6.65174,BAKOM/geo.admin.ch (22.02.26)
TOWER_0238,Sunrise GE116-1,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2496951,1118160,46.207003,6.103403,BAKOM/geo.admin.ch (22.02.26)
TOWER_0239,Swisscom CVEN,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2500787,1122322,46.245014,6.152214,BAKOM/geo.admin.ch (22.02.26)
TOWER_0240,Salt VD_2287A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2537379,1153126,46.5265,6.622477,BAKOM/geo.admin.ch (22.02.26)
TOWER_0241,Swisscom GIRG,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2512926,1145632,46.45636,6.305223,BAKOM/geo.admin.ch (22.02.26)
TOWER_0242,Swisscom BMAI,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2494498,1114571,46.174343,6.072435,BAKOM/geo.admin.ch (22.02.26)
TOWER_0243,Swisscom PUPP,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2540831,1152422,46.520481,6.667555,BAKOM/geo.admin.ch (22.02.26)
TOWER_0244,Swisscom LHDG,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2537878,1152523,46.521122,6.629061,BAKOM/geo.admin.ch (22.02.26)
TOWER_0245,Salt GE_7506A,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2497165,1120695,46.229836,6.105617,BAKOM/geo.admin.ch (22.02.26)
TOWER_0246,SBB LS-LSBI-00012,Technology 2G,False,False,False,low,Outdoor ≤ 6 Werp,False,2537766,1152081,46.517136,6.627661,BAKOM/geo.admin.ch (22.02.26)
TOWER_0247,Salt VD_0235A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2534310,1153666,46.531063,6.582404,BAKOM/geo.admin.ch (22.02.26)
TOWER_0248,Salt VD_3058E,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2515721,1146357,46.463238,6.341467,BAKOM/geo.admin.ch (22.02.26)
TOWER_0249,Sunrise GE040-1,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2497303,1120781,46.230631,6.107387,BAKOM/geo.admin.ch (22.02.26)
TOWER_0250,Swisscom GIND,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2502048,1125886,46.277254,6.167813,BAKOM/geo.admin.ch (22.02.26)
TOWER_0251,Salt GE_2249A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2498646,1118360,46.209059,6.125318,BAKOM/geo.admin.ch (22.02.26)
TOWER_0252,Sunrise GE263-2,Technology 4G,False,True,False,low,Outdoor > 6 Werp,False,2500300,1117452,46.201139,6.14694,BAKOM/geo.admin.ch (22.02.26)
TOWER_0253,Swisscom GMRG,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2500859,1116863,46.195924,6.154306,BAKOM/geo.admin.ch (22.02.26)
TOWER_0254,Swisscom VGIB,Technology 4G,False,True,False,low,Outdoor ≤ 6 Werp,False,2495237,1118133,46.206496,6.081205,BAKOM/geo.admin.ch (22.02.26)
TOWER_0255,Salt VD_7564A,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2533165,1152488,46.520354,6.567651,BAKOM/geo.admin.ch (22.02.26)
TOWER_0256,Salt GE_2220A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2494972,1120293,46.225882,6.077286,BAKOM/geo.admin.ch (22.02.26)
TOWER_0257,Salt VD_1250A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2540593,1151271,46.510107,6.664602,BAKOM/geo.admin.ch (22.02.26)
TOWER_0258,SBB LTY-VTE-00526,Technology 2G,False,False,False,low,Outdoor ≤ 6 Werp,False,2542800,1150459,46.502995,6.693456,BAKOM/geo.admin.ch (22.02.26)
TOWER_0259,Swisscom RSIU,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2491047,1116633,46.19234,6.027276,BAKOM/geo.admin.ch (22.02.26)
TOWER_0260,Salt GE_7531A,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2499860,1117130,46.198178,6.141309,BAKOM/geo.admin.ch (22.02.26)
TOWER_0261,Swisscom TJMC,"Technology 3G,4G",True,True,False,low,Tunnel,False,2565420,1144985,46.455303,6.988542,BAKOM/geo.admin.ch (22.02.26)
TOWER_0262,Salt GE_3005A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2501228,1125116,46.270209,6.15734,BAKOM/geo.admin.ch (22.02.26)
TOWER_0263,Swisscom PRPU,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2508415,1139034,46.396412,6.247816,BAKOM/geo.admin.ch (22.02.26)
TOWER_0264,Salt VD_2004B,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2533622,1153194,46.526749,6.573505,BAKOM/geo.admin.ch (22.02.26)
TOWER_0265,Swisscom LHCP,Technology 4G,False,True,False,low,Indoor ≤ 6 Werp,True,2539051,1153225,46.527545,6.644254,BAKOM/geo.admin.ch (22.02.26)
TOWER_0266,SBB LSSB-RENB-00349,Technology 2G,False,False,False,low,Outdoor > 6 Werp,False,2534988,1153692,46.531363,6.591237,BAKOM/geo.admin.ch (22.02.26)
TOWER_0267,Swisscom CSSZ,"Technology 3G,4G,5G",True,True,True,low,Indoor ≤ 6 Werp,True,2492805,1122480,46.24521,6.048702,BAKOM/geo.admin.ch (22.02.26)
TOWER_0268,Sunrise VD134-2,"Technology 4G,5G",False,True,True,low,Outdoor > 6 Werp,False,2542385,1150638,46.504569,6.688028,BAKOM/geo.admin.ch (22.02.26)
TOWER_0269,Sunrise GE964-1,"Technology 4G,5G",False,True,True,low,Tunnel,False,2498850,1121800,46.24003,6.127216,BAKOM/geo.admin.ch (22.02.26)
TOWER_0270,Sunrise VD127-1,"Technology 4G,5G",False,True,True,low,Outdoor > 6 Werp,False,2538239,1152487,46.520832,6.63377,BAKOM/geo.admin.ch (22.02.26)
TOWER_0271,Salt GE_3049A,"Technology 3G,4G,5G",True,True,True,low,Outdoor > 6 Werp,False,2502164,1117760,46.204183,6.171021,BAKOM/geo.admin.ch (22.02.26)
TOWER_0272,Salt VD_0105B,"Technology 3G,4G,5G",True,True,True,high,Outdoor > 6 Werp,False,2556494,1145959,46.463545,6.872273,BAKOM/geo.admin.ch (22.02.26)
TOWER_0273,Salt VD_2281B,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2536581,1153278,46.527792,6.612057,BAKOM/geo.admin.ch (22.02.26)
TOWER_0274,Swisscom PESS,"Technology 3G,4G",True,True,False,low,Outdoor > 6 Werp,False,2490534,1118666,46.210541,6.020156,BAKOM/geo.admin.ch (22.02.26)
TOWER_0275,Swisscom RSIP,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2491118,1116690,46.192864,6.028182,BAKOM/geo.admin.ch (22.02.26)
TOWER_0276,Sunrise VS081-1,"Technology 4G,5G",False,True,True,high,Outdoor > 6 Werp,False,2562758,1127644,46.299171,6.955284,BAKOM/geo.admin.ch (22.02.26)
TOWER_0277,Swisscom MOVO,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2526437,1151636,46.511984,6.480117,BAKOM/geo.admin.ch (22.02.26)
TOWER_0278,Salt VS_0035A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2555538,1112846,46.165619,6.862989,BAKOM/geo.admin.ch (22.02.26)
TOWER_0279,Salt GE_0039C,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2500465,1119885,46.223047,6.148559,BAKOM/geo.admin.ch (22.02.26)
TOWER_0280,Swisscom ROLG,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2514793,1144899,46.450007,6.329656,BAKOM/geo.admin.ch (22.02.26)
TOWER_0281,Salt VD_0085A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2533700,1154749,46.540745,6.574298,BAKOM/geo.admin.ch (22.02.26)
TOWER_0282,Swisscom GLYN,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2499315,1118120,46.207001,6.134037,BAKOM/geo.admin.ch (22.02.26)
TOWER_0283,SBB PRN-NY-03848,Technology 2G,False,False,False,medium,Outdoor > 6 Werp,False,2507515,1137750,46.38474,6.236372,BAKOM/geo.admin.ch (22.02.26)
TOWER_0284,SBB LSE-PU-00092,Technology 2G,False,False,False,low,Outdoor > 6 Werp,False,2538652,1151630,46.513161,6.639266,BAKOM/geo.admin.ch (22.02.26)
TOWER_0285,Swisscom GHPB,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2500367,1116466,46.192281,6.148018,BAKOM/geo.admin.ch (22.02.26)
TOWER_0286,Salt GE_3049A,"Technology 3G,4G,5G",True,True,True,high,Outdoor > 6 Werp,False,2502173,1117733,46.203941,6.171143,BAKOM/geo.admin.ch (22.02.26)
TOWER_0287,Sunrise GE467-1,"Technology 4G,5G",False,True,True,low,Outdoor ≤ 6 Werp,False,2499979,1117006,46.19708,6.142877,BAKOM/geo.admin.ch (22.02.26)
TOWER_0288,Salt GE_7728A,Technology 4G,False,True,False,low,Indoor ≤ 6 Werp,True,2503821,1116708,46.194959,6.192702,BAKOM/geo.admin.ch (22.02.26)
TOWER_0289,Swisscom AEH1,"Technology 3G,4G,5G",True,True,True,low,Indoor ≤ 6 Werp,True,2519450,1149422,46.491266,6.389473,BAKOM/geo.admin.ch (22.02.26)
