stop_name,lat_wgs84,lon_wgs84,station_id,gtfs_stop_ids
"Thonon-les-Bains, Plantees",46.380959,6.489782,,1400678
"Thonon-les-Bains, Bus Thuyset",46.380916,6.494665,,1400076
"Thonon-les-Bains, Shop. Leman",46.379899,6.496357,,1400501
"Thonon-les-Bains, College Cham",46.379328,6.494669,,1400776
"Thonon-les-Bains, Thuyset",46.38093,6.493093,,1402543
"Thonon-les-Bains, Bonne Rencon",46.377199,6.490076,,1402621
"Thonon-les-Bains, Murs Blancs",46.376626,6.486689,,1400664
"Thonon-les-Bains, Jules Ferry",46.374695,6.486492,,1402590
"Thonon-les-Bains, Jeanne D'Arc",46.372908,6.483973,,1400702
"Thonon-les-Bains, Pré Cergues",46.36741,6.476947,,1400016
"Thonon-les-Bains, Mascottes",46.365409,6.474126,,1400692
"Thonon-les-Bains, La Versoie",46.363587,6.471814,,1402677
"Thonon-les-Bains, Aumonerie",46.365363,6.469639,,1402504
"Thonon-les-Bain, J.J. Rousseau",46.366285,6.468259,,1400020
"Thonon-les-Bains, Cais.Epargne",46.364737,6.464935,,1400427
"Thonon-les-Bains, Pillon",46.363735,6.460227,,1400674
"Thonon-les-Bains, Mesanges",46.361772,6.455798,,1400662
"Margencel, Dursilly",46.34229,6.435686,,1400593
"Thonon-les-Bains, Liberation",46.366736,6.477703,,1400680
"Thonon-les-Bains, Sacre Coeur",46.36462,6.478412,,1400495
"Thonon-les-Bains, Charmilles",46.363422,6.478335,,1400758
"Thonon-les-Bains, Tassigny",46.361616,6.478198,,1400654
"Thonon-les-Bains, Hopital",46.359146,6.478176,,1400698
"Thonon-les-Bains, Fleysets",46.35364,6.477701,,1400696
"Allinges, Les Sources",46.353366,6.480028,,1400533
"Allinges, Les Bougeries",46.350556,6.483277,,1400447
"Allinges, Montagnys",46.349207,6.485318,,1400531
"Allinges, L' Oratoire",46.347333,6.485369,,1400445
"Allinges, Crestes",46.344963,6.486739,,1400539
"Allinges, Centenaire",46.342445,6.483903,,1400435
"Allinges, Leyriat",46.337051,6.478458,,1400575
"Allinges, Noyer",46.335124,6.47904,,1400579
"Allinges, Les Combes",46.336232,6.470167,,1400571
"Allinges, Église",46.335719,6.464656,,1400405
"Allinges, Cret Tonniaz",46.334202,6.460835,,1400573
"Allinges, Commelinges",46.332406,6.45479,,1400535
"Allinges, Valere",46.33076,6.448882,,1400581
"Allinges, Mesinges",46.329172,6.443729,,1401254
"Thonon-les-Bains, Georges And.",46.370741,6.483844,,1400487
"Thonon-les-Bains, Chatelard",46.373771,6.49142,,1400760
"Thonon-les-Bains,Eglise Valles",46.371585,6.495005,,1400782
"Thonon-les-Bains, La Doie",46.37004,6.496539,,1400750
"Thonon-les-Bains, Espace Tully",46.369639,6.499987,,1400780
"Thonon-les-Bains, Tully",46.373669,6.49788,,1400511
"Thonon-les-Bains, C. Champagne",46.375039,6.496079,,1400393
"Thonon-l-Bains, Cimetière d.T.",46.376534,6.491804,,1401945
"Thonon-les-Bains, Pres Verts",46.379698,6.492929,,1400682
"Thonon-les-Bains, Chat.Thuyset",46.381248,6.498377,,1400706
"Thonon-les-Bains, Vongy Vil.",46.382593,6.503476,,1400489
"Thonon-les-Bains, Vongy Eglise",46.382925,6.505269,,1400371
"Thonon-les-Bains, Tolettes",46.38522,6.503266,,1400507
"Thonon-les-Bains, Fonderies",46.389449,6.50403,,1400481
"Thonon-les-Bains, Douanes",46.393507,6.505819,,1400746
"Thonon-les-Bains,Blanchisserie",46.395389,6.507327,,1400419
"Orcier, Stade",46.314687,6.484807,,1401170
"Allinges, Lassy",46.323701,6.474041,,1400587
"Allinges, Les Gouilles",46.324565,6.472646,,1400423
"Allinges, Chateauviuex",46.328732,6.469844,,1400577
"Thonon-l-Bains, Grangette égl",46.362489,6.460344,,1400040
"Thonon-les-Bains, Clos Riant",46.361236,6.45803,,1400736
"Thonon-les-Bains, Létroz",46.35861,6.45236,,1400022
"Thonon-les-Bains, Marclaz",46.354305,6.445257,,1400469
"Anthy-sur-Léman, Crois d'Anthy",46.352517,6.439759,,1402005
"Anthy-sur-Léman, Picard Anthy",46.352084,6.438966,,1400631
"Anthy-sur-Léman, Darty",46.350595,6.434809,,1400633
"Anthy-sur-Léman, Mc Donald's",46.349208,6.431918,,1400641
"Anthy/Léman, Ctre.Comm.Margen.",46.34664,6.434621,,1401222
"Margencel, Village",46.338594,6.43294,,1400599
"Margencel, Ecole De Margencel",46.336525,6.432812,,1400589
"Margencel, Zusinges",46.331572,6.429571,,1400529
"Margencel, Route Forestiere",46.32962,6.42349,,1400525
"Margencel, Jouvernex",46.330084,6.421611,,1400601
"Margencel, Salles",46.332436,6.417539,,1400597
"Margencel, Ronsuaz",46.337852,6.418674,,1400595
"Margencel, Colettaz",46.340456,6.415282,,1400591
"Margencel, College Monod",46.341947,6.414714,,1400722
"Thonon-les-Bains, Ecole Letroz",46.35956,6.451754,,1400467
"Thonon-les-Bains, Pinsons",46.361272,6.449963,,1400648
"Thonon-les-Bains, Corzent",46.36361,6.447952,,1400740
"Thonon-les-Bains,Corzent Plage",46.363551,6.445873,,1400742
"Anthy-sur-Léman, Champ DeL'Eau",46.361857,6.441392,,1400431
"Anthy-sur-Léman, Foiset",46.359216,6.441046,,1400551
"Anthy-sur-Léman, Chenes",46.35786,6.440188,,1400635
"Anthy-sur-Léman, Savoyances",46.357082,6.437019,,1400555
"Anthy-sur-Léman, Les Fosseaux",46.35616,6.432678,,1401443
"Anthy-sur-Léman, Fruitiere",46.356046,6.428909,,1400553
"Anthy-sur-Léman, village",46.355688,6.426928,,1401441
"Anthy-sur-Léman, Cimetière",46.355905,6.424227,,1401439
"Anthy-sur-Léman, Contamines",46.355661,6.421093,,1401437
"Anthy-sur-Léman, Lavoret",46.35437,6.413727,,1400643
"Anthy-sur-Léman, Route Du Clos",46.351921,6.40974,,1400627
"Anthy-sur-Léman, Port Sechex",46.350547,6.406747,,1400639
"Margencel, Les Huches",46.349458,6.407394,,1402008
"Anthy-sur-Léman, Sechex",46.347125,6.409821,,1400557
"Anthy-sur-Léman, Les Sapins",46.345458,6.411797,,1400629
"Anthy-sur-Léman, Peylevet",46.344236,6.414069,,1400637
"Anthy-sur-Léman, Charmottes",46.349272,6.407755,,1402688
"Anthy-sur-Léman, Sport 2000",46.34809,6.433929,,1400559
"Anthy-sur-Léman, Agri Sud Est",46.349568,6.440281,,1400403
"Thonon-les-Bains, Europe",46.350482,6.442294,,1401232
"Thonon-les-Bains, Marcl Dessus",46.352667,6.444832,,1402007
"Thonon-les-Bains, Cine Leman",46.351791,6.467632,,1400463
"Thonon-les-Bains, Genevray",46.355595,6.470437,,1400563
"Thonon-les-Bains, Collonges",46.358155,6.473668,,1400465
"Thonon-les-Bains, Senevullaz",46.359692,6.476294,,1400499
"Thonon-les-Bains, Eco.Morillon",46.355631,6.481652,,1400660
"Thonon-les-Bains, La Citadelle",46.358191,6.483096,,1400644
"Thonon-les-Bains, Les Harpes",46.360139,6.484527,,1400363
"Thonon-les-Bains, Vionnaz",46.361164,6.48416,,1400652
"Thonon-les-Bains, Patinerie",46.362141,6.482635,,1400666
"Thonon-les-Bains, Narcisses",46.364073,6.485603,,1400772
"Thonon-les-Bains, Marmottes",46.365139,6.484055,,1400744
"Thonon-les-Bains, Crete",46.367412,6.482979,,1400668
"Thonon-l-Bains, Grsc Grangette",46.362183,6.46393,,1402324
"Thonon-les-Bains, Pelerins",46.359937,6.459736,,1400688
"Thonon-les-Bains, Marais",46.358459,6.458316,,1400565
"Thonon-les-Bains, Roseaux",46.357256,6.456026,,1400704
"Thonon-les-Bains, Morcy",46.355867,6.454833,,1400658
"Thonon-les-Bains,Med. Chablais",46.357653,6.452055,,1400401
"Bons-en-Chablais, Mairie",46.265091,6.371304,,1400774
"Brenthonne, Morzier Carrefour",46.267823,6.395715,,1401891
"Fessy, Sous L'ecole",46.276348,6.4137,,1401168
"Fessy, Rezier",46.280216,6.428114,,1401166
"Cervens, Reyret",46.282873,6.434298,,1401172
"Cervens, Ecole",46.284964,6.440864,,1401174
"Cervens, Pessinges",46.289952,6.44908,,1401176
"Draillant, La Cheville",46.297101,6.453169,,1401162
"Draillant, Chef Lieu",46.304786,6.458244,,1401208
"Draillant, Croix Du Liege",46.30662,6.468878,,1401164
"Draillant, Maugny",46.310746,6.479761,,1401160
"Allinges, Macheron",46.328855,6.474082,,1400585
"Bons-en-Chablais, Gare Didier",46.270407,6.365465,,1401537
"Bons-en-Chablais, College Mug.",46.26527,6.36225,,1401214
"Châtel, Linga",46.255135,6.821651,,1401409
"La Chapelle-d'Abond, Corne Noi",46.277609,6.821455,,1402529
"La Chapelle-d'Abond, Cent Spor",46.279545,6.818711,,1402533
"La Chapelle-d'Abond, La Pesse",46.28296,6.814377,,1402532
"La Chapelle-d'Abondance,V.Nant",46.285773,6.810237,,1401200
"La Chapelle-d'Abond, La Sauge",46.288697,6.806894,,1402531
"La Chapelle-d'Abondance,Panth.",46.290341,6.80348,,1401196
"La Chapelle-d'Abon, Télécabine",46.291084,6.799582,,1402683
"La Chapelle-d'Abond, Fruitière",46.29365,6.793475,,1402528
"La Chapelle-d'Abond, Off Touri",46.2953,6.78858,,1402530
"La Chapelle-d'Abondance,Chapel",46.295417,6.781679,,1402663
"La Chapelle-d'Abond, Cret B T",46.292661,6.781526,,1402686
"La Chapelle-d'Abond, L Plagnes",46.294838,6.771413,,1402527
"Abondance, Miolène",46.294181,6.761958,,1402511
"Abondance, Champs Pantins",46.292589,6.757314,,1402516
"Abondance, Terres Noires",46.29038,6.751091,,1401202
"Abondance, Les Terres Noires",46.28911,6.747345,,1402678
"Abondance, Chez les Gays",46.285964,6.741107,,1402515
"Abondance, Les Canevières",46.281948,6.725242,,1402512
"Abondance, Abbaye",46.28052,6.720823,,1402514
"Abondance, Plaine d'Auffaz",46.279198,6.71791,,1402510
"Abondance, L'Essert",46.277582,6.720737,,1402676
"Abondance, Maison du Fromage",46.280949,6.711467,,1402513
"Évian-les-Bains, Embarcadere",46.401448,6.594524,,1400437
"Évian-les-Bains, Hotel De Vil.",46.402122,6.590602,,1400607
"Évian-les-Bains, Gare routière",46.401635,6.586217,,1400667
"Évian-les-Bains, Anna Noailles",46.399005,6.578059,,1400718
"Evian-les-Bains, Lechere",46.398074,6.573749,,1401624
Publier. La Rive,46.394816,6.544037,,1402525
"Publier, Stade",46.393122,6.536179,,1400613
"Publier, Cite De L'Eau",46.395434,6.529331,,1400617
"Publier, Cedres",46.396137,6.526701,,1400433
"Publier, Mottay",46.397301,6.521412,,1400519
"Publier, Za Amphion",46.39557,6.52101,,1400517
"Publier, Genevrilles",46.39336,6.521405,,1400461
"Publier, Cora",46.390665,6.523624,,1400615
"Publier, Pont De Dranse",46.382998,6.511016,,1401250
"Thonon-les-Bains, Vongy Ecole",46.381587,6.502453,,1400387
"Thonon-les-Bains, Amandiers",46.384015,6.500183,,1400672
"Thonon-les-Bains, Concise",46.379595,6.485151,,1400784
"Thonon-les-Bains, Guillettes",46.378983,6.486671,,1400690
"Thonon-les-Bains, Picard Thon.",46.377844,6.489116,,1400425
"Thonon-les-Bains, St Joseph",46.375285,6.48394,,1400503
"Thonon-les-Bains, Maison Arts",46.374411,6.482107,,1400694
"Thonon-les-Bains,Pl. du Marché",46.372816,6.482509,,1400006
"Marin, Hotel F1",46.382436,6.508464,,1400734
"Evian-les-Bains, gare SNCF",46.398005,6.577531,,1400001
"Évian-les-Bains, Vvf",46.401727,6.604232,,1401220
"Évian-les-Bains, Grande Rive",46.403053,6.612699,,1401256
"Maxilly/Léman, Neuvecelle M P",46.403793,6.621084,,1402014
"Maxilly/Léman, Petite Rive",46.403542,6.627557,,1400762
"Lugrin, Port Martin",46.405729,6.647136,,1401238
"Lugrin, Tourronde",46.404569,6.658456,,1401236
"Lugrin, Plateau de la gare",46.404053,6.663892,,1402006
"Lugrin, Pont Rouge",46.406705,6.682037,,1401158
"Meillerie, Chef Lieu",46.407461,6.718569,,1401152
"Meillerie, Locum",46.40254,6.755551,,1400107
"St Gingolph, Bret",46.398433,6.767686,,1400111
"Saint-Gingolph, Plage",46.392389,6.794151,,1401595
"Saint-Gingolph, Rue Nationale",46.393404,6.800676,,1401596
"St-Gingolph (Suisse), gare",46.391987,6.805863,,8593757:
"Lugrin, Ancienne Gare",46.404421,6.664174,,1401240
"Abondance, Mont Jorat",46.281462,6.720108,,1402685
"Abondance, Melon",46.284951,6.698288,,1402644
"Abondance, Sous Le Pas",46.286788,6.695523,,1401204
"Bonnevaux, La Solitude",46.300502,6.674001,,1401206
"Bonnevaux, Cent Fontaines",46.307058,6.67732,,1401194
"Vacheresse, Les Combes",46.316314,6.675384,,1402562
"Vacheresse, Chef Lieu",46.323786,6.674278,,1401192
"Vacheresse, Taverole",46.331789,6.660944,,1402561
"Chevenoz, Feu Courbe",46.334207,6.65337,,1401417
"Chevenoz, Arce",46.335653,6.649069,,1402645
"Chevenoz, chef-lieu",46.338721,6.641665,,1401413
"St-Paul-En-Chablais, Ch.Bochet",46.355502,6.636705,,1400381
"Vinzier, La Cambuse",46.352286,6.620005,,1400788
"St-Paul-en-Chablais, Lyonnet",46.363799,6.621912,,1401897
"St-Paul-En-Chablais, La Foully",46.367949,6.61753,,1400375
"Larringes, Verossier Bas",46.369463,6.588779,,1401190
"Larringes, chef-lieu",46.368527,6.572631,,1400046
"Champanges, Larringes Stade",46.367113,6.566454,,1401878
"Champanges, La Combe",46.374002,6.553463,,1401876
"Champanges, Darbon",46.376936,6.556116,,1400074
"Marin, Rimandon",46.378055,6.54253,,1401888
"Marin, Rouchaux",46.375838,6.527021,,1400385
"Marin, Pouget",46.375272,6.523869,,1400724
"Marin, Marinel",46.377083,6.522038,,1400728
"Marin, Murats",46.380724,6.526631,,1400730
"Marin, Sussinges",46.383311,6.52142,,1400459
"Châtel, église",46.268012,6.840513,,1401411
"Châtel, La Cale",46.275464,6.835056,,1402675
"Évian-les-Bains, Vieux Moulin",46.400836,6.609112,,1400545
"Évian-les-Bains, Les Grottes",46.400438,6.606115,,1400684
"Évian-les-Bains, Les Chavannes",46.400187,6.59942,,1400453
"Évian-les-Bains, Thermes",46.400506,6.595182,,1400549
"Evian-les-Bains, Supermarché",46.39997,6.585638,,1400003
"Évian-les-Bains, Jard.Japonais",46.399712,6.583666,,1400609
"Évian-les-Bains, Bocquies",46.396453,6.573952,,1400451
"Évian-les-Bains, Cim. D'Evian",46.396321,6.576289,,1400708
"Évian-les-Bains, Detanche",46.396898,6.582848,,1400455
"Évian-les-Bains, Village",46.397823,6.585823,,1400543
"Évian-les-Bains, Bennevy",46.397121,6.587707,,1400413
"Évian-les-Bains, Memises",46.396909,6.58447,,1400605
"Évian-les-Bains, Route DuStade",46.394413,6.580867,,1400429
"Évian-les-Bains, Thony",46.393129,6.578884,,1400547
"Évian-les-Bains, Ferroliannes",46.390771,6.574707,,1400796
"Évian-les-Bains, Chez Bruchon",46.389383,6.576723,,1400712
"Évian-les-Bains, Chez Bavoux",46.387467,6.578257,,1400050
"Publier, Avulligoz",46.385045,6.551433,,1402523
"Publier, Église",46.387455,6.543546,,1402519
"Publier, Chataigniers",46.387379,6.540853,,1400619
"Publier, Morand",46.386112,6.532663,,1400621
"Publier, Avonnex",46.384837,6.527495,,1400623
"Marin, Frezier",46.383643,6.524065,,1401242
"Marin, Chapelles",46.381933,6.515114,,1400457
"Marin, Larry",46.379806,6.508626,,1400521
"Lugrin, Chef Lieu",46.402792,6.664351,,1402010
"Lugrin, Chez Cachat",46.402657,6.660094,,1402012
"Lugrin, Centre Commercial",46.401237,6.655501,,1402013
"Lugrin, Vieille Eglise",46.401598,6.65002,,1402011
"Maxilly-sur-Léman, Moury",46.400281,6.640343,,1402009
"Maxilly/Léman, Maxilly Village",46.399168,6.63373,,1401266
"Maxilly/Léman, Ecole Maxilly",46.399399,6.630977,,1400764
"Maxilly/Léman, Miroir",46.398826,6.626575,,1400766
"Neuvecelle, Chez Granjux",46.398871,6.623548,,1400439
"Neuvecelle, Pre De L' Abbaye",46.398464,6.617369,,1400407
"Neuvecelle, Rond Point De Neu.",46.398882,6.610356,,1400770
"Évian-les-Bains, Aunieres",46.399383,6.602598,,1400716
"Évian-les-Bains, Mgen",46.39968,6.598944,,1400714
"Évian-les-Bains, La Perle Du L",46.39647,6.570979,,1402646
"Publier, Gymnase - CCPEVA",46.395448,6.566967,,1402506
"Publier, Gros Bissinges",46.39323,6.55811,,1402521
"Publier, Senaillet",46.387232,6.553022,,1400048
"Publier, Petit Bissinges",46.389629,6.549905,,1402520
"Publier, École Simone Veil",46.3901,6.545783,,1402518
"Publier, Belvédère",46.390693,6.537538,,1402522
"Publier, Vieil Amphion",46.39248,6.538507,,1402524
"Publier, Clos Burdet",46.393741,6.535048,,1400876
"Publier, Zac des Vignes Rouges",46.389686,6.521218,,1402526
"Publier, Usine Eaux Evian",46.386432,6.515786,,1402581
"Neuvecelle, Église",46.3963,6.599952,,1402536
"Neuvecelle, Milly",46.393578,6.604652,,1400477
"Neuvecelle, Moulin A Poivre",46.392292,6.601154,,1400768
"Neuvecelle, Odalys",46.390453,6.594752,,1402535
"Évian-les-Bains, Le Maure",46.389147,6.58831,,1400686
"Évian-les-Bains, P+R Stade",46.393865,6.586558,,1402538
"Évian-les-Bains, Rte Du Golf",46.395113,6.575488,,1402647
"Evian-les-Bains, Saint Bruno",46.399253,6.585162,,1400002
"Évian-les-Bains, Évian Hôpital",46.39959,6.596739,,1402537
"Marin, Morand",46.38611,6.53316,,1402661
"Évian-les-Bains, Vil. Vacances",46.400337,6.604492,,1400611
"Évian-les-Bains, Mouettes",46.402243,6.611182,,1401278
"Évian-les-Bains, College Rives",46.390833,6.580939,,1401258
"Neuvecelle, Maraiche Carrefour",46.397399,6.614964,,1402534
"Neuvecelle, Verlagny",46.395537,6.612621,,1400479
"St-Paul-En-Chablais, Poëse",46.381086,6.622783,,1400084
"St-Paul-en-Chablais, P+R Églis",46.379288,6.627927,,1402542
"St-Paul-En-Chablais, Praubert",46.373772,6.642241,,1400086
"St-Paul, La Beunaz Le Crêt",46.364963,6.653543,,1400088
"St-Paul, La Beunaz Anc. Forge",46.364536,6.661082,,1402541
"Bernex, Eglise",46.3589,6.675008,,1402508
Machilly,46.251426,6.328065,,8774558
Bons-en-Chablais,46.270391,6.36548,,8774559
Perrignier,46.303457,6.424978,,8774562
Thonon-les-Bains,46.368955,6.481974,,8774564
Evian-les-Bains,46.397771,6.57776,,8774567
Cluses (Haute-Savoie),46.061297,6.58299,,8774637
Bonneville,46.077739,6.416489,,8774633
La Roche-sur-Foron,46.067363,6.303755,,8774630
Reignier,46.125432,6.267585,,8774651
Marignier,46.088725,6.507785,,8774634
St-Pierre-en-Faucigny,46.059312,6.375712,,8774631
Saint-Julien-en-Genevois,46.141928,6.08559,,8774543
Valleiry,46.109324,5.967225,,8774541
Saint-Laurent-en-Grandvaux,46.574791,5.951192,,8771541
Morbier,46.539263,6.017837,,8771543
Morez,46.526039,6.023439,,8771544
"Échenevex, Echenevex",46.311386,6.049522,,1400614
"Chevry, Chevry",46.282234,6.038687,,1400474
"Saint-Genis, Pouilly Allondon",46.255552,6.027487,,8771694
"St-Genis, Malivert",46.254587,6.027253,,1401225
"Collonges, Poste",46.137149,5.903175,,1401142
"Farges, Arrêt TER",46.169837,5.906278,,8774514
Logras,46.180594,5.918239,,8774947
"Péron, Dima",46.187661,5.929751,,8774516
St-Jean-de-Gonville,46.213463,5.951051,,8774517
Prévessin mairie,46.255112,6.066839,,8715816
Ferney-Voltaire Mairie,46.255951,6.108377,,8715766
Sauverny,46.314317,6.107776,,8774949
"Étrembières, PasDeL'ech. Ecole",46.165773,6.188071,,1401082
"Étrembières, Veyrier Douane",46.16635,6.189129,,1401558
"Etrembières, Les Îles",46.167905,6.200552,,1401728
"Etrembières, mairie",46.176388,6.223657,,1401729
"Etrembières, Maison Blanche",46.179666,6.228246,,1401635
"Étrembières, Pont d'Etrembière",46.181773,6.231352,,1401916
"Annemasse, Lycée Professionnel",46.1854,6.230458,,1401634
"Annemasse, Saint-André",46.190216,6.23332,,1400346
"Annemasse, Clos Fleury",46.192007,6.23296,,1401672
"Annemasse, Baron de Loë",46.192819,6.229742,,1401667
"Annemasse, Croix d'Ambilly",46.1931,6.226603,,1401929
"Ambilly, La Paix",46.19683,6.21981,,1401661
"Ambilly, Jean Jaurès",46.198192,6.222513,,1401659
"Ambilly, Martinière",46.19933,6.224397,,1401662
"Ambilly, Edelweiss",46.199657,6.227414,,1401653
"Ville-la-Grand, Gare Rotonde",46.200753,6.235212,,1401924
"Gaillard, Fossard",46.183352,6.197299,,1401746
"Gaillard, Vernaz",46.183715,6.200827,,1401754
"Gaillard, Gentianes",46.185589,6.201859,,1401747
"Gaillard, église",46.184948,6.20664,,1401744
"Gaillard, mairie",46.18434,6.209452,,1401750
"Gaillard, Châtelaine",46.182695,6.215331,,1401742
"Annemasse, Brouaz HPPS",46.187194,6.222811,,1401668
"Ambilly, Louis Lachenal",46.190502,6.22413,,1401918
"Annemasse, Place des Marchés",46.191907,6.236256,,1401693
"Annemasse, Libération",46.192624,6.237349,,1401685
"Annemasse, Saint-Joseph",46.194973,6.238656,,1402472
"Annemasse, Tournelles",46.197467,6.243099,,1401698
"Ville-la-Grand, Allobroges",46.199861,6.245651,,1401829
"Ville-la-Grand, Eglise",46.202843,6.24946,,1401836
"Ville-la-Grand, Léon Bourgeois",46.201544,6.251665,,1401925
"Ville-la-Grand, Vieux Château",46.199421,6.25166,,1401928
"Annemasse, Résistance",46.196587,6.255129,,1401694
"Annemasse, Mont-Rond",46.197002,6.257146,,1401688
"Ville-la-Grand, Coqueloup",46.199435,6.257257,,1401833
"Ville-la-Grand, Collège Paul L",46.201651,6.258383,,1402679
"Ville-la-Grand, Debussy",46.203087,6.258952,,1401834
"Ville-la-Grand, Prés des Plans",46.204255,6.262205,,1401838
"Ville-la-Grand, Tournelles",46.197675,6.243121,,1401926
"Gaillard, Feux-Follets",46.183068,6.205802,,1401745
"Gaillard, Martinet",46.182675,6.201187,,1401752
"Gaillard, Collège J. Prévert",46.184802,6.215674,,1401743
"Vétraz-Monthoux, J. Monnet P+R",46.182399,6.246554,,1401633
"Annemasse, Léman",46.182593,6.242753,,1401681
"Annemasse, Perrier",46.185505,6.241706,,1401690
"Annemasse, Annexion",46.186149,6.238445,,1401665
"Annemasse, Château Rouge",46.189117,6.238016,,1401671
"Annemasse, Périllat Lycée",46.190854,6.238775,,1400342
"Annemasse, Parc Eu. Maître",46.196516,6.241514,,1401689
"Annemasse, gare",46.19887,6.237043,,1401854:
"Ville-la-Grand, République",46.20113,6.244768,,1401839
"Ville-la-Grand, Voirons",46.20108,6.263517,,1401840
"Ville-la-Grand, Buchillons",46.199639,6.268226,,1401832
"Ville-la-Grand, ZI de Montréal",46.20342,6.277048,,1401841
"Cranves-Sales, Altéa P+R",46.20607,6.288224,,1401714
"Machilly, gare",46.251521,6.328696,,1401762
"Saint-Cergues (F), Les Bussioz",46.248637,6.328133,,1401784
"Saint-Cergues (F), Terret",46.240247,6.324855,,1401786
"Saint-Cergues (F), mairie",46.236339,6.321798,,1401785
"St-Cergues (F), Anc. Fruitière",46.230877,6.318086,,1401803
"St-Cergues (F), Les Fontaines",46.228947,6.316189,,1401805
