trip_id,route_name,line_name,direction,minute_of_day,lat,lon
11787:2,R,Regional,GE→East,626,46.516053,6.638931
11787:2,R,Regional,GE→East,627,46.515312,6.648775
11787:2,R,Regional,GE→East,628,46.51457,6.658619
11787:2,R,Regional,GE→East,629,46.513829,6.668463
11787:2,R,Regional,GE→East,630,46.513087,6.678307
11787:2,R,Regional,GE→East,631,46.509859,6.687174
11787:2,R,Regional,GE→East,632,46.506631,6.696041
11787:2,R,Regional,GE→East,633,46.503404,6.704907
11787:2,R,Regional,GE→East,634,46.500176,6.713774
11787:2,R,Regional,GE→East,635,46.496948,6.722641
11787:2,R,Regional,GE→East,636,46.496948,6.722641
11787:2,R,Regional,GE→East,637,46.496171,6.733401
11787:2,R,Regional,GE→East,638,46.495393,6.74416
11787:2,R,Regional,GE→East,639,46.494615,6.75492
11787:2,R,Regional,GE→East,640,46.493838,6.76568
11787:2,R,Regional,GE→East,641,46.501993,6.77771
11787:2,R,Regional,GE→East,642,46.510147,6.78974
11787:2,R,Regional,GE→East,643,46.518302,6.80177
11787:2,R,Regional,GE→East,644,46.526457,6.8138
11787:2,R,Regional,GE→East,645,46.534611,6.82583
11787:2,R,Regional,GE→East,646,46.542766,6.83786
11791:1,R,Regional,East→GE,792,46.542766,6.83786
11791:1,R,Regional,East→GE,793,46.534611,6.82583
11791:1,R,Regional,East→GE,794,46.526457,6.8138
11791:1,R,Regional,East→GE,795,46.518302,6.80177
11791:1,R,Regional,East→GE,796,46.510147,6.78974
11791:1,R,Regional,East→GE,797,46.501993,6.77771
11791:1,R,Regional,East→GE,798,46.493838,6.76568
11791:1,R,Regional,East→GE,799,46.49446,6.757072
11791:1,R,Regional,East→GE,800,46.495082,6.748464
11791:1,R,Regional,East→GE,801,46.495704,6.739857
11791:1,R,Regional,East→GE,802,46.496326,6.731249
11791:1,R,Regional,East→GE,803,46.496948,6.722641
11791:1,R,Regional,East→GE,804,46.502328,6.707863
11791:1,R,Regional,East→GE,805,46.507707,6.693085
11791:1,R,Regional,East→GE,806,46.513087,6.678307
11791:1,R,Regional,East→GE,807,46.513705,6.670104
11791:1,R,Regional,East→GE,808,46.514323,6.6619
11791:1,R,Regional,East→GE,809,46.514941,6.653697
11791:1,R,Regional,East→GE,810,46.515559,6.645494
11791:1,R,Regional,East→GE,811,46.516177,6.63729
11791:1,R,Regional,East→GE,812,46.516795,6.629087
11796:1,R,Regional,GE→East,685,46.516795,6.629087
11796:1,R,Regional,GE→East,686,46.516053,6.638931
11796:1,R,Regional,GE→East,687,46.515312,6.648775
11796:1,R,Regional,GE→East,688,46.51457,6.658619
11796:1,R,Regional,GE→East,689,46.513829,6.668463
11796:1,R,Regional,GE→East,690,46.513087,6.678307
11796:1,R,Regional,GE→East,691,46.509859,6.687174
11796:1,R,Regional,GE→East,692,46.506631,6.696041
11796:1,R,Regional,GE→East,693,46.503404,6.704907
11796:1,R,Regional,GE→East,694,46.500176,6.713774
11796:1,R,Regional,GE→East,695,46.496948,6.722641
11796:1,R,Regional,GE→East,696,46.496948,6.722641
11796:1,R,Regional,GE→East,697,46.496171,6.733401
11796:1,R,Regional,GE→East,698,46.495393,6.74416
11796:1,R,Regional,GE→East,699,46.494615,6.75492
11796:1,R,Regional,GE→East,700,46.493838,6.76568
11796:1,R,Regional,GE→East,701,46.501993,6.77771
11796:1,R,Regional,GE→East,702,46.510147,6.78974
11796:1,R,Regional,GE→East,703,46.518302,6.80177
11796:1,R,Regional,GE→East,704,46.526457,6.8138
11796:1,R,Regional,GE→East,705,46.534611,6.82583
11796:1,R,Regional,GE→East,706,46.542766,6.83786
11800:1,R,Regional,East→GE,852,46.542766,6.83786
11800:1,R,Regional,East→GE,853,46.534611,6.82583
11800:1,R,Regional,East→GE,854,46.526457,6.8138
11800:1,R,Regional,East→GE,855,46.518302,6.80177
11800:1,R,Regional,East→GE,856,46.510147,6.78974
11800:1,R,Regional,East→GE,857,46.501993,6.77771
11800:1,R,Regional,East→GE,858,46.493838,6.76568
11800:1,R,Regional,East→GE,859,46.49446,6.757072
11800:1,R,Regional,East→GE,860,46.495082,6.748464
11800:1,R,Regional,East→GE,861,46.495704,6.739857
11800:1,R,Regional,East→GE,862,46.496326,6.731249
11800:1,R,Regional,East→GE,863,46.496948,6.722641
11800:1,R,Regional,East→GE,864,46.502328,6.707863
11800:1,R,Regional,East→GE,865,46.507707,6.693085
11800:1,R,Regional,East→GE,866,46.513087,6.678307
11800:1,R,Regional,East→GE,867,46.513705,6.670104
11800:1,R,Regional,East→GE,868,46.514323,6.6619
11800:1,R,Regional,East→GE,869,46.514941,6.653697
11800:1,R,Regional,East→GE,870,46.515559,6.645494
11800:1,R,Regional,East→GE,871,46.516177,6.63729
11800:1,R,Regional,East→GE,872,46.516795,6.629087
11804:2,R,Regional,GE→East,745,46.516795,6.629087
11804:2,R,Regional,GE→East,746,46.516053,6.638931
11804:2,R,Regional,GE→East,747,46.515312,6.648775
11804:2,R,Regional,GE→East,748,46.51457,6.658619
11804:2,R,Regional,GE→East,749,46.513829,6.668463
11804:2,R,Regional,GE→East,750,46.513087,6.678307
11804:2,R,Regional,GE→East,751,46.509859,6.687174
11804:2,R,Regional,GE→East,752,46.506631,6.696041
11804:2,R,Regional,GE→East,753,46.503404,6.704907
11804:2,R,Regional,GE→East,754,46.500176,6.713774
11804:2,R,Regional,GE→East,755,46.496948,6.722641
11804:2,R,Regional,GE→East,756,46.496948,6.722641
11804:2,R,Regional,GE→East,757,46.496171,6.733401
11804:2,R,Regional,GE→East,758,46.495393,6.74416
11804:2,R,Regional,GE→East,759,46.494615,6.75492
11804:2,R,Regional,GE→East,760,46.493838,6.76568
11804:2,R,Regional,GE→East,761,46.501993,6.77771
11804:2,R,Regional,GE→East,762,46.510147,6.78974
11804:2,R,Regional,GE→East,763,46.518302,6.80177
11804:2,R,Regional,GE→East,764,46.526457,6.8138
11804:2,R,Regional,GE→East,765,46.534611,6.82583
11804:2,R,Regional,GE→East,766,46.542766,6.83786
11809:1,R,Regional,East→GE,912,46.542766,6.83786
11809:1,R,Regional,East→GE,913,46.534611,6.82583
11809:1,R,Regional,East→GE,914,46.526457,6.8138
11809:1,R,Regional,East→GE,915,46.518302,6.80177
11809:1,R,Regional,East→GE,916,46.510147,6.78974
11809:1,R,Regional,East→GE,917,46.501993,6.77771
11809:1,R,Regional,East→GE,918,46.493838,6.76568
11809:1,R,Regional,East→GE,919,46.49446,6.757072
11809:1,R,Regional,East→GE,920,46.495082,6.748464
11809:1,R,Regional,East→GE,921,46.495704,6.739857
11809:1,R,Regional,East→GE,922,46.496326,6.731249
11809:1,R,Regional,East→GE,923,46.496948,6.722641
11809:1,R,Regional,East→GE,924,46.502328,6.707863
11809:1,R,Regional,East→GE,925,46.507707,6.693085
11809:1,R,Regional,East→GE,926,46.513087,6.678307
11809:1,R,Regional,East→GE,927,46.513705,6.670104
11809:1,R,Regional,East→GE,928,46.514323,6.6619
11809:1,R,Regional,East→GE,929,46.514941,6.653697
11809:1,R,Regional,East→GE,930,46.515559,6.645494
11809:1,R,Regional,East→GE,931,46.516177,6.63729
11809:1,R,Regional,East→GE,932,46.516795,6.629087
11813:1,R,Regional,GE→East,805,46.516795,6.629087
11813:1,R,Regional,GE→East,806,46.516053,6.638931
11813:1,R,Regional,GE→East,807,46.515312,6.648775
11813:1,R,Regional,GE→East,808,46.51457,6.658619
11813:1,R,Regional,GE→East,809,46.513829,6.668463
11813:1,R,Regional,GE→East,810,46.513087,6.678307
11813:1,R,Regional,GE→East,811,46.509859,6.687174
11813:1,R,Regional,GE→East,812,46.506631,6.696041
11813:1,R,Regional,GE→East,813,46.503404,6.704907
11813:1,R,Regional,GE→East,814,46.500176,6.713774
11813:1,R,Regional,GE→East,815,46.496948,6.722641
11813:1,R,Regional,GE→East,816,46.496948,6.722641
11813:1,R,Regional,GE→East,817,46.496171,6.733401
11813:1,R,Regional,GE→East,818,46.495393,6.74416
11813:1,R,Regional,GE→East,819,46.494615,6.75492
11813:1,R,Regional,GE→East,820,46.493838,6.76568
11813:1,R,Regional,GE→East,821,46.501993,6.77771
11813:1,R,Regional,GE→East,822,46.510147,6.78974
11813:1,R,Regional,GE→East,823,46.518302,6.80177
11813:1,R,Regional,GE→East,824,46.526457,6.8138
11813:1,R,Regional,GE→East,825,46.534611,6.82583
11813:1,R,Regional,GE→East,826,46.542766,6.83786
11817:3,R,Regional,East→GE,972,46.542766,6.83786
11817:3,R,Regional,East→GE,973,46.534611,6.82583
11817:3,R,Regional,East→GE,974,46.526457,6.8138
11817:3,R,Regional,East→GE,975,46.518302,6.80177
11817:3,R,Regional,East→GE,976,46.510147,6.78974
11817:3,R,Regional,East→GE,977,46.501993,6.77771
11817:3,R,Regional,East→GE,978,46.493838,6.76568
11817:3,R,Regional,East→GE,979,46.49446,6.757072
11817:3,R,Regional,East→GE,980,46.495082,6.748464
11817:3,R,Regional,East→GE,981,46.495704,6.739857
11817:3,R,Regional,East→GE,982,46.496326,6.731249
11817:3,R,Regional,East→GE,983,46.496948,6.722641
11817:3,R,Regional,East→GE,984,46.502328,6.707863
11817:3,R,Regional,East→GE,985,46.507707,6.693085
11817:3,R,Regional,East→GE,986,46.513087,6.678307
11817:3,R,Regional,East→GE,987,46.513705,6.670104
11817:3,R,Regional,East→GE,988,46.514323,6.6619
11817:3,R,Regional,East→GE,989,46.514941,6.653697
11817:3,R,Regional,East→GE,990,46.515559,6.645494
11817:3,R,Regional,East→GE,991,46.516177,6.63729
11817:3,R,Regional,East→GE,992,46.516795,6.629087
11821:3,R,Regional,GE→East,865,46.516795,6.629087
11821:3,R,Regional,GE→East,866,46.516053,6.638931
11821:3,R,Regional,GE→East,867,46.515312,6.648775
11821:3,R,Regional,GE→East,868,46.51457,6.658619
11821:3,R,Regional,GE→East,869,46.513829,6.668463
11821:3,R,Regional,GE→East,870,46.513087,6.678307
11821:3,R,Regional,GE→East,871,46.509859,6.687174
11821:3,R,Regional,GE→East,872,46.506631,6.696041
11821:3,R,Regional,GE→East,873,46.503404,6.704907
11821:3,R,Regional,GE→East,874,46.500176,6.713774
11821:3,R,Regional,GE→East,875,46.496948,6.722641
11821:3,R,Regional,GE→East,876,46.496948,6.722641
11821:3,R,Regional,GE→East,877,46.496171,6.733401
11821:3,R,Regional,GE→East,878,46.495393,6.74416
11821:3,R,Regional,GE→East,879,46.494615,6.75492
11821:3,R,Regional,GE→East,880,46.493838,6.76568
11821:3,R,Regional,GE→East,881,46.501993,6.77771
11821:3,R,Regional,GE→East,882,46.510147,6.78974
11821:3,R,Regional,GE→East,883,46.518302,6.80177
11821:3,R,Regional,GE→East,884,46.526457,6.8138
11821:3,R,Regional,GE→East,885,46.534611,6.82583
11821:3,R,Regional,GE→East,886,46.542766,6.83786
11825:1,R,Regional,East→GE,1032,46.542766,6.83786
11825:1,R,Regional,East→GE,1033,46.534611,6.82583
11825:1,R,Regional,East→GE,1034,46.526457,6.8138
11825:1,R,Regional,East→GE,1035,46.518302,6.80177
11825:1,R,Regional,East→GE,1036,46.510147,6.78974
11825:1,R,Regional,East→GE,1037,46.501993,6.77771
11825:1,R,Regional,East→GE,1038,46.493838,6.76568
11825:1,R,Regional,East→GE,1039,46.49446,6.757072
11825:1,R,Regional,East→GE,1040,46.495082,6.748464
11825:1,R,Regional,East→GE,1041,46.495704,6.739857
11825:1,R,Regional,East→GE,1042,46.496326,6.731249
11825:1,R,Regional,East→GE,1043,46.496948,6.722641
11825:1,R,Regional,East→GE,1044,46.502328,6.707863
11825:1,R,Regional,East→GE,1045,46.507707,6.693085
11825:1,R,Regional,East→GE,1046,46.513087,6.678307
11825:1,R,Regional,East→GE,1047,46.513705,6.670104
11825:1,R,Regional,East→GE,1048,46.514323,6.6619
11825:1,R,Regional,East→GE,1049,46.514941,6.653697
11825:1,R,Regional,East→GE,1050,46.515559,6.645494
11825:1,R,Regional,East→GE,1051,46.516177,6.63729
11825:1,R,Regional,East→GE,1052,46.516795,6.629087
11829:2,R,Regional,GE→East,925,46.516795,6.629087
11829:2,R,Regional,GE→East,926,46.516053,6.638931
11829:2,R,Regional,GE→East,927,46.515312,6.648775
11829:2,R,Regional,GE→East,928,46.51457,6.658619
11829:2,R,Regional,GE→East,929,46.513829,6.668463
11829:2,R,Regional,GE→East,930,46.513087,6.678307
11829:2,R,Regional,GE→East,931,46.509859,6.687174
11829:2,R,Regional,GE→East,932,46.506631,6.696041
11829:2,R,Regional,GE→East,933,46.503404,6.704907
11829:2,R,Regional,GE→East,934,46.500176,6.713774
11829:2,R,Regional,GE→East,935,46.496948,6.722641
11829:2,R,Regional,GE→East,936,46.496948,6.722641
11829:2,R,Regional,GE→East,937,46.496171,6.733401
11829:2,R,Regional,GE→East,938,46.495393,6.74416
11829:2,R,Regional,GE→East,939,46.494615,6.75492
11829:2,R,Regional,GE→East,940,46.493838,6.76568
11829:2,R,Regional,GE→East,941,46.501993,6.77771
11829:2,R,Regional,GE→East,942,46.510147,6.78974
11829:2,R,Regional,GE→East,943,46.518302,6.80177
11829:2,R,Regional,GE→East,944,46.526457,6.8138
11829:2,R,Regional,GE→East,945,46.534611,6.82583
11829:2,R,Regional,GE→East,946,46.542766,6.83786
11834:1,R,Regional,East→GE,1092,46.542766,6.83786
11834:1,R,Regional,East→GE,1093,46.534611,6.82583
11834:1,R,Regional,East→GE,1094,46.526457,6.8138
11834:1,R,Regional,East→GE,1095,46.518302,6.80177
11834:1,R,Regional,East→GE,1096,46.510147,6.78974
11834:1,R,Regional,East→GE,1097,46.501993,6.77771
11834:1,R,Regional,East→GE,1098,46.493838,6.76568
11834:1,R,Regional,East→GE,1099,46.49446,6.757072
11834:1,R,Regional,East→GE,1100,46.495082,6.748464
11834:1,R,Regional,East→GE,1101,46.495704,6.739857
11834:1,R,Regional,East→GE,1102,46.496326,6.731249
11834:1,R,Regional,East→GE,1103,46.496948,6.722641
11834:1,R,Regional,East→GE,1104,46.502328,6.707863
11834:1,R,Regional,East→GE,1105,46.507707,6.693085
11834:1,R,Regional,East→GE,1106,46.513087,6.678307
11834:1,R,Regional,East→GE,1107,46.513705,6.670104
11834:1,R,Regional,East→GE,1108,46.514323,6.6619
11834:1,R,Regional,East→GE,1109,46.514941,6.653697
11834:1,R,Regional,East→GE,1110,46.515559,6.645494
11834:1,R,Regional,East→GE,1111,46.516177,6.63729
11834:1,R,Regional,East→GE,1112,46.516795,6.629087
11838:1,R,Regional,GE→East,985,46.516795,6.629087
11838:1,R,Regional,GE→East,986,46.516053,6.638931
11838:1,R,Regional,GE→East,987,46.515312,6.648775
11838:1,R,Regional,GE→East,988,46.51457,6.658619
11838:1,R,Regional,GE→East,989,46.513829,6.668463
11838:1,R,Regional,GE→East,990,46.513087,6.678307
11838:1,R,Regional,GE→East,991,46.509859,6.687174
11838:1,R,Regional,GE→East,992,46.506631,6.696041
11838:1,R,Regional,GE→East,993,46.503404,6.704907
11838:1,R,Regional,GE→East,994,46.500176,6.713774
11838:1,R,Regional,GE→East,995,46.496948,6.722641
11838:1,R,Regional,GE→East,996,46.496948,6.722641
11838:1,R,Regional,GE→East,997,46.496171,6.733401
11838:1,R,Regional,GE→East,998,46.495393,6.74416
11838:1,R,Regional,GE→East,999,46.494615,6.75492
11838:1,R,Regional,GE→East,1000,46.493838,6.76568
11838:1,R,Regional,GE→East,1001,46.501993,6.77771
11838:1,R,Regional,GE→East,1002,46.510147,6.78974
11838:1,R,Regional,GE→East,1003,46.518302,6.80177
11838:1,R,Regional,GE→East,1004,46.526457,6.8138
11838:1,R,Regional,GE→East,1005,46.534611,6.82583
11838:1,R,Regional,GE→East,1006,46.542766,6.83786
11842:1,R,Regional,East→GE,1152,46.542766,6.83786
11842:1,R,Regional,East→GE,1153,46.534611,6.82583
11842:1,R,Regional,East→GE,1154,46.526457,6.8138
11842:1,R,Regional,East→GE,1155,46.518302,6.80177
11842:1,R,Regional,East→GE,1156,46.510147,6.78974
11842:1,R,Regional,East→GE,1157,46.501993,6.77771
11842:1,R,Regional,East→GE,1158,46.493838,6.76568
11842:1,R,Regional,East→GE,1159,46.49446,6.757072
11842:1,R,Regional,East→GE,1160,46.495082,6.748464
11842:1,R,Regional,East→GE,1161,46.495704,6.739857
11842:1,R,Regional,East→GE,1162,46.496326,6.731249
11842:1,R,Regional,East→GE,1163,46.496948,6.722641
11842:1,R,Regional,East→GE,1164,46.502328,6.707863
11842:1,R,Regional,East→GE,1165,46.507707,6.693085
11842:1,R,Regional,East→GE,1166,46.513087,6.678307
11842:1,R,Regional,East→GE,1167,46.513705,6.670104
11842:1,R,Regional,East→GE,1168,46.514323,6.6619
11842:1,R,Regional,East→GE,1169,46.514941,6.653697
11842:1,R,Regional,East→GE,1170,46.515559,6.645494
11842:1,R,Regional,East→GE,1171,46.516177,6.63729
11842:1,R,Regional,East→GE,1172,46.516795,6.629087
11846:4,R,Regional,GE→East,1045,46.516795,6.629087
11846:4,R,Regional,GE→East,1046,46.516053,6.638931
11846:4,R,Regional,GE→East,1047,46.515312,6.648775
11846:4,R,Regional,GE→East,1048,46.51457,6.658619
11846:4,R,Regional,GE→East,1049,46.513829,6.668463
11846:4,R,Regional,GE→East,1050,46.513087,6.678307
11846:4,R,Regional,GE→East,1051,46.509859,6.687174
11846:4,R,Regional,GE→East,1052,46.506631,6.696041
11846:4,R,Regional,GE→East,1053,46.503404,6.704907
11846:4,R,Regional,GE→East,1054,46.500176,6.713774
11846:4,R,Regional,GE→East,1055,46.496948,6.722641
11846:4,R,Regional,GE→East,1056,46.496948,6.722641
11846:4,R,Regional,GE→East,1057,46.496171,6.733401
11846:4,R,Regional,GE→East,1058,46.495393,6.74416
11846:4,R,Regional,GE→East,1059,46.494615,6.75492
11846:4,R,Regional,GE→East,1060,46.493838,6.76568
11846:4,R,Regional,GE→East,1061,46.501993,6.77771
11846:4,R,Regional,GE→East,1062,46.510147,6.78974
11846:4,R,Regional,GE→East,1063,46.518302,6.80177
11846:4,R,Regional,GE→East,1064,46.526457,6.8138
11846:4,R,Regional,GE→East,1065,46.534611,6.82583
11846:4,R,Regional,GE→East,1066,46.542766,6.83786
11850:1,R,Regional,East→GE,1212,46.542766,6.83786
11850:1,R,Regional,East→GE,1213,46.534611,6.82583
11850:1,R,Regional,East→GE,1214,46.526457,6.8138
11850:1,R,Regional,East→GE,1215,46.518302,6.80177
11850:1,R,Regional,East→GE,1216,46.510147,6.78974
11850:1,R,Regional,East→GE,1217,46.501993,6.77771
11850:1,R,Regional,East→GE,1218,46.493838,6.76568
11850:1,R,Regional,East→GE,1219,46.49446,6.757072
11850:1,R,Regional,East→GE,1220,46.495082,6.748464
11850:1,R,Regional,East→GE,1221,46.495704,6.739857
11850:1,R,Regional,East→GE,1222,46.496326,6.731249
11850:1,R,Regional,East→GE,1223,46.496948,6.722641
11850:1,R,Regional,East→GE,1224,46.502328,6.707863
11850:1,R,Regional,East→GE,1225,46.507707,6.693085
11850:1,R,Regional,East→GE,1226,46.513087,6.678307
11850:1,R,Regional,East→GE,1227,46.513705,6.670104
11850:1,R,Regional,East→GE,1228,46.514323,6.6619
11850:1,R,Regional,East→GE,1229,46.514941,6.653697
11850:1,R,Regional,East→GE,1230,46.515559,6.645494
11850:1,R,Regional,East→GE,1231,46.516177,6.63729
11850:1,R,Regional,East→GE,1232,46.516795,6.629087
11854:1,R,Regional,GE→East,1105,46.516795,6.629087
11854:1,R,Regional,GE→East,1106,46.516053,6.638931
11854:1,R,Regional,GE→East,1107,46.515312,6.648775
11854:1,R,Regional,GE→East,1108,46.51457,6.658619
11854:1,R,Regional,GE→East,1109,46.513829,6.668463
11854:1,R,Regional,GE→East,1110,46.513087,6.678307
11854:1,R,Regional,GE→East,1111,46.509859,6.687174
11854:1,R,Regional,GE→East,1112,46.506631,6.696041
11854:1,R,Regional,GE→East,1113,46.503404,6.704907
11854:1,R,Regional,GE→East,1114,46.500176,6.713774
11854:1,R,Regional,GE→East,1115,46.496948,6.722641
11854:1,R,Regional,GE→East,1116,46.496948,6.722641
11854:1,R,Regional,GE→East,1117,46.496171,6.733401
11854:1,R,Regional,GE→East,1118,46.495393,6.74416
11854:1,R,Regional,GE→East,1119,46.494615,6.75492
11854:1,R,Regional,GE→East,1120,46.493838,6.76568
11854:1,R,Regional,GE→East,1121,46.501993,6.77771
11854:1,R,Regional,GE→East,1122,46.510147,6.78974
11854:1,R,Regional,GE→East,1123,46.518302,6.80177
11854:1,R,Regional,GE→East,1124,46.526457,6.8138
11854:1,R,Regional,GE→East,1125,46.534611,6.82583
11854:1,R,Regional,GE→East,1126,46.542766,6.83786
11858:1,R,Regional,East→GE,1272,46.542766,6.83786
11858:1,R,Regional,East→GE,1273,46.534611,6.82583
11858:1,R,Regional,East→GE,1274,46.526457,6.8138
11858:1,R,Regional,East→GE,1275,46.518302,6.80177
11858:1,R,Regional,East→GE,1276,46.510147,6.78974
11858:1,R,Regional,East→GE,1277,46.501993,6.77771
11858:1,R,Regional,East→GE,1278,46.493838,6.76568
11858:1,R,Regional,East→GE,1279,46.49446,6.757072
